case_id,label,n_users,n_interactions,n_comments,n_reposts,duration_h,d95_h,peak_24h,first_24h_share,comment_share,max_user_share,max_gap_h,n_active_windows,truncated,passes_filter,quality_score
2305ee9e960485869460c38ab72fac89,real,898,1837,907,930,853.5,13.1,1802,0.981,0.494,0.503,445.6,8,no,no,0.000
2321aeadc4d346bfd0e14c689a760161,real,312,607,301,306,2507.9,7.8,594,0.979,0.496,0.479,1726.1,7,no,yes,0.000
2345c1eb7f69f598e50870fa5ad40c56,real,2257,6555,2361,4194,4155.2,27.7,6033,0.921,0.360,0.637,1383.7,29,yes,no,0.000
235ad5777d468a17609c4fc7b1b24752,real,57,2081,43,2038,622.1,15.2,2015,0.968,0.021,0.971,126.5,16,no,no,0.000
238b6e950e1b7350c2736bb2bece54ad,real,618,3343,601,2742,4095.7,32.2,3135,0.938,0.180,0.813,1175.8,42,no,no,0.000
239be38c75395ebb0ba57dc6fc9e4a8b,real,100,1013,90,923,332.2,28.9,957,0.945,0.089,0.891,50.0,12,no,no,0.000
239d13a20d459a11093b66cff710a47e,real,58,633,45,588,756.5,11.1,611,0.965,0.071,0.908,614.3,5,no,no,0.000
23b58c490603bfa6b0592677dbef6ae8,real,352,843,360,483,1753.2,23.9,801,0.950,0.427,0.566,1086.1,11,no,no,0.000
253928ef7a98b4b7808e74eb1b326c5b,real,241,523,242,281,1489.5,6.6,516,0.987,0.463,0.530,1008.8,4,no,no,0.000
25c18ae59eff0316fb02585d5591656a,real,2249,6996,2419,4577,5715.0,1537.1,3537,0.298,0.346,0.652,192.5,161,yes,no,0.000
25d42e0f75466ccb8d50248ec4514132,real,1165,4199,1171,3028,4476.3,25.6,3976,0.947,0.279,0.716,2106.9,42,yes,no,0.000
25e9746214d9985ec1c9764ce3fd0a3d,real,427,1043,420,623,3168.8,43.0,950,0.911,0.403,0.584,1630.0,15,no,no,0.000
2600f08b9f7e75746f6210c84e43a581,real,727,1773,726,1047,2748.5,16.9,1718,0.970,0.409,0.582,2075.6,15,no,no,0.000
260dcc311b9b7f58403fe67bb6afe10e,real,283,957,269,688,2225.4,134.6,856,0.894,0.281,0.696,691.1,30,no,no,0.000
263f33b82f62b56ca32c5c0647caca92,real,298,773,299,474,387.7,15.1,756,0.978,0.387,0.608,293.4,5,no,no,0.000
26420fdd7d64de52869d23d4ad157c51,real,296,7482,283,7199,1703.2,11.9,7404,0.990,0.038,0.960,795.3,16,no,no,0.000
267649bf9fa27bd718ff2314422b6c54,real,355,476,348,128,94.8,7.2,472,0.992,0.731,0.235,54.6,3,no,no,0.000
26bac6e5ec0f72e1e67269a2e6793fcb,real,4952,7745,5287,2458,502.7,5.5,7683,0.992,0.683,0.315,234.3,12,yes,no,0.000
26c8d4099b95906cc8797ee562904596,real,376,851,380,471,1793.9,24.0,809,0.951,0.447,0.546,1472.7,7,no,no,0.000
273d6255818905b950ba3acbe55b8c74,real,592,2110,585,1525,564.0,65.7,1905,0.903,0.277,0.715,76.2,21,no,no,0.000
273ebbe563cd347aded4f7897f64ce81,real,353,773,349,424,685.8,11.7,765,0.990,0.451,0.539,415.4,6,no,no,0.000
279b88f084ed9d86b1fda55773445dec,real,398,1097,412,685,222.2,26.0,1025,0.934,0.376,0.615,42.9,9,no,no,0.000
279edfa6eceb91576b62dba2b67d2a70,real,685,1915,690,1225,430.7,14.5,1870,0.977,0.360,0.631,103.9,13,no,no,0.000
27c042201a16a503a850b146e7446eb1,real,479,1425,466,959,2719.5,25.0,1349,0.947,0.327,0.660,766.0,15,no,no,0.000
27e43b7ff12dc024e1d56cff4a9e0d1c,real,719,2533,708,1825,4174.4,40.7,2377,0.938,0.280,0.714,1088.9,40,no,no,0.000
27fe71320a81423fdbe52600097f3fe8,real,590,1897,598,1299,4994.7,56.3,1707,0.900,0.315,0.674,1876.3,31,no,no,0.000
280eb3e97a94a00a72f1e1a421e5c054,real,1352,3388,1453,1935,1100.7,27.9,3148,0.929,0.429,0.565,388.2,17,yes,no,0.000
2848370ffae4c2ce51a53da1b9a8df41,real,1756,3340,2007,1333,1756.3,47.5,2053,0.363,0.601,0.393,685.2,21,yes,no,0.000
2861280e460aebf2d0e29eb4bd31c3c5,real,669,2752,671,2081,612.0,90.2,1855,0.674,0.244,0.754,147.7,17,no,no,0.000
287c5b3b246a94a55eb752b7e24ebdc3,real,173,857,169,688,3519.9,36.2,802,0.936,0.197,0.789,999.8,21,no,no,0.000
28c787c73a1f712886762910da0714ec,real,363,1059,359,700,1000.5,46.6,962,0.909,0.339,0.644,195.8,18,no,no,0.000
28e8e53d1607a930831efb66d9c3f34d,real,272,697,268,429,289.6,23.2,665,0.954,0.385,0.600,98.1,8,no,no,0.000
2989ad21506bad72c8d3da297e140d50,real,3290,7773,3424,4349,4608.4,13.8,7642,0.983,0.440,0.557,1451.2,27,yes,no,0.000
29dda87cb8d7f7a33f6c13e4f7e3f9b9,real,1814,3018,2043,975,1284.0,5.6,2986,0.989,0.677,0.320,596.0,9,yes,no,0.000
29f2d733827078211d279b9fca0bd618,real,51,1588,29,1559,818.1,47.9,1471,0.926,0.018,0.969,295.6,15,no,no,0.000
29fb6cc14cfa6ca9764145053f19c173,real,436,894,442,452,461.8,26.0,848,0.949,0.494,0.501,279.0,8,no,no,0.000
2a1cc758f3196fa7de9ffeca074de85f,real,326,698,326,372,2121.0,26.9,645,0.924,0.467,0.516,1583.3,7,no,no,0.000
2a1d581882dc77b1ffe683a98e50ffd2,real,138,218,141,77,62.1,16.5,215,0.986,0.647,0.344,20.0,3,no,no,0.000
2a24366648e59510c2cfc691f400b945,real,364,810,360,450,104.7,8.6,800,0.988,0.444,0.543,23.6,5,no,no,0.000
2a2726882e12428b99daf0d84b9b9202,real,2094,4305,2295,2010,1218.8,11.7,4242,0.985,0.533,0.465,492.1,16,yes,no,0.000
2a65c4cc826d67f48839a10d24482b56,real,1296,2124,1407,717,2972.1,8.3,2117,0.997,0.662,0.333,2777.8,4,yes,no,0.000
2a765f80cdbe1f9e7b820896cd2f0266,real,319,529,323,206,50.2,8.9,526,0.994,0.611,0.386,20.7,3,no,no,0.000
2a819ec928444d9653b658ea91e1a011,real,678,1511,691,820,1652.0,16.7,1472,0.974,0.457,0.531,1498.0,8,no,no,0.000
2aa13330abe3020ca78f059341f9ec9b,real,229,1205,222,983,2594.2,22.8,1182,0.981,0.184,0.807,2362.3,7,no,no,0.000
2aa455c0837d888ef236bc10ecf97de7,real,252,380,238,142,67.4,15.8,374,0.984,0.626,0.334,15.3,3,no,no,0.000
2aaf51b7de4c5504c0940343098ba511,real,309,553,310,243,93.5,22.8,539,0.975,0.561,0.429,35.5,4,no,no,0.000
2ab6e549eff4dfe88a06f3e9ecfed5ef,real,540,1252,535,717,1510.3,19.6,1221,0.975,0.427,0.563,427.3,12,no,no,0.000
2ac9fd4240a95b417c1b896382306dd4,real,72,454,70,384,220.3,15.2,445,0.980,0.154,0.839,174.8,3,no,no,0.000
2acfb591246601a954b5671ae977bdb7,real,213,457,209,248,243.6,13.7,438,0.958,0.457,0.505,164.0,5,no,no,0.000
2adaf1a603fdbb535deaee24f4745e43,real,343,571,331,240,73.0,9.4,566,0.991,0.580,0.392,36.5,3,no,no,0.000
2adb983e63266cf200a10c874786dff9,real,593,1282,611,671,1211.9,45.7,1140,0.890,0.477,0.514,838.4,10,no,no,0.000
2addc4687bdf4a030af1c89631fb7aa8,real,97,178,94,84,45.8,15.4,176,0.989,0.528,0.466,21.1,2,no,no,0.000
2b258330e8d16d3f877cd873a0b450f0,real,419,867,415,452,604.5,25.1,818,0.943,0.479,0.510,433.9,9,no,no,0.000
2b710b8413c7ff50c21cefaa4c85f204,real,577,1324,571,753,698.1,16.7,1298,0.980,0.431,0.559,327.1,7,no,no,0.000
2ba8a4f811f729bf17f922b63bd1dcc4,real,558,2326,568,1758,3278.1,39.8,2150,0.925,0.244,0.748,828.2,15,no,no,0.000
2c56c2810261b300796da4ec6699277f,real,25,296,11,285,698.6,56.3,271,0.916,0.037,0.912,279.6,8,no,no,0.000
2c811edde25b0cfe656cb8e244b7a3ef,real,1341,4345,1421,2924,1085.5,25.8,4064,0.935,0.327,0.670,386.3,12,yes,no,0.000
2cad5f8ddfa4009e1553b9a6eaa5ce28,real,83,196,76,120,89.4,17.8,193,0.985,0.388,0.587,41.1,4,no,no,0.000
2cc70e3d1e75dbd9e1b6046365c63b59,real,2900,3038,3038,0,490.1,15.9,2974,0.979,1.000,0.002,305.7,9,yes,no,0.000
2d0428f211935b14efe48813d797dfb7,real,143,484,126,358,641.1,22.2,460,0.950,0.260,0.707,314.8,11,no,no,0.000
2d053b7ee23da60814820cc51537ca2a,real,1768,3571,1971,1600,2722.3,16.6,3471,0.972,0.552,0.446,1517.6,14,yes,no,0.000
2db1957bbc02a497e1ae558074a920e5,real,2943,6881,3171,3710,2783.3,17.9,6723,0.977,0.461,0.536,806.6,25,yes,no,0.000
2dd116e8ba4ceff7d2b8308a11e1c435,real,401,900,404,496,1033.2,8.4,892,0.991,0.449,0.546,583.7,6,no,no,0.000
2e13f0958a05c7b248903fdf114251ac,real,34,33,33,0,0.1,0.1,33,1.000,1.000,0.030,0.0,1,no,no,0.000
2e1c9ef95afa7a968d2e5eeda6f7c512,real,380,918,372,546,3785.0,18.3,885,0.964,0.405,0.574,2880.3,15,no,no,0.000
2e5b81ec4756fe6580b86472ee4960df,real,38,3107,14,3093,2484.8,32.8,2171,0.700,0.005,0.988,1347.8,19,no,no,0.000
2e7754910af73f876aadb3d50787fc69,real,70,408,66,342,767.3,23.7,390,0.956,0.162,0.833,562.5,7,no,no,0.000
2eacf84171fe4e95142268d4eb1a00ab,real,738,2436,743,1693,4737.2,11.7,2358,0.968,0.305,0.690,1063.3,24,no,no,0.000
2eea48d30683d1bfe454bd7c992ae0c1,real,242,1810,220,1590,845.8,21.5,1744,0.964,0.122,0.866,315.3,12,no,no,0.000
2f2b7a6243cc3f08255963ef569c6728,real,248,560,240,320,936.8,72.7,523,0.934,0.429,0.546,482.4,9,no,no,0.000
2f2f801f4b64aea7991138d65b819876,real,683,1841,668,1173,271.9,9.4,1802,0.979,0.363,0.627,75.0,9,no,no,0.000
2f9822af51a67afb54ae843531f761bf,real,281,469,270,199,40.4,15.4,468,0.998,0.576,0.388,17.3,2,no,no,0.000
30074fa76b232edf6a8aa47f111fd423,real,163,347,153,194,2017.6,8.2,338,0.974,0.441,0.527,1351.8,5,no,no,0.000
3036d7e4e5dfe9d84121dddc69aa4a86,real,427,1056,416,640,1084.9,21.4,1017,0.963,0.394,0.591,422.1,13,no,no,0.000
305683602b1f9357a05e61361aa9c925,real,261,537,261,276,2959.4,17.4,528,0.983,0.486,0.507,2840.6,6,no,no,0.000
3078cb45d91f2c5f54ffefda90bd00db,real,2071,4094,2332,1762,2966.3,8.5,4056,0.991,0.570,0.430,2516.0,10,yes,no,0.000
309260b760a3905c8a78ac160275d25f,real,125,259,119,140,888.8,19.4,249,0.961,0.459,0.502,820.2,4,no,no,0.000
30bb50c7e2134ed1787ee122b97bf6d9,real,722,1649,740,909,2930.4,27.4,1547,0.939,0.449,0.540,1273.1,19,no,no,0.000
30fbeef2d3b9543201d9297655638d43,real,796,2895,799,2096,1342.4,31.1,2718,0.939,0.276,0.719,273.6,17,no,no,0.000
3134d54bdad02876241ccb24afeff3b0,real,284,714,276,438,252.8,12.5,701,0.982,0.387,0.602,153.7,5,no,no,0.000
314e04453eef66440144da918d7e5809,real,568,2243,577,1666,2416.5,24.8,2113,0.942,0.257,0.740,1378.6,19,no,no,0.000
315c66a81421305aa018619c126409ec,real,294,614,291,323,1052.9,27.9,579,0.943,0.474,0.507,568.0,12,no,no,0.000
317155d9e3f5802960c0999074b34f5f,real,719,1467,712,755,1028.4,21.1,1401,0.955,0.485,0.505,213.5,14,no,no,0.000
31d0cb17f5f002a76240b85bb3e3152a,real,1023,1459,1035,424,907.5,22.8,1390,0.953,0.709,0.284,665.7,8,yes,no,0.000
31dc22213e5d3b9cf720c7364f76a410,real,686,1578,680,898,904.3,17.9,1514,0.961,0.431,0.558,387.8,14,no,no,0.000
3216d567b3d4ac6948624d09f7ac968d,real,1302,3129,1407,1722,813.0,87.0,2762,0.883,0.450,0.545,374.7,17,yes,no,0.000
32234c192f80d782e419c3b14258973e,real,974,5470,970,4500,1465.7,36.4,5121,0.936,0.177,0.819,728.4,18,no,no,0.000
3235c67bcac980c2e9a45e038dd0162e,real,666,5317,648,4669,3578.3,31.2,4588,0.864,0.122,0.873,3003.1,12,no,no,0.000
3250c4f6abe58233dbeca825fff5fd20,real,1433,2711,1573,1138,399.1,7.3,2693,0.993,0.580,0.415,193.4,8,yes,no,0.000
3253b332cd3d6adb98a573d0a9766d5c,real,338,1015,332,683,1413.2,22.1,981,0.967,0.327,0.663,661.2,9,no,no,0.000
325c64b042b0f862751187fcc6a8aaf9,real,1951,4895,2192,2703,4207.4,20.1,4704,0.961,0.448,0.550,1243.4,31,yes,no,0.000
328a7f73681a2a4afe7e98e03da34e9b,real,490,2144,496,1648,1828.9,15.0,2077,0.969,0.231,0.760,531.3,14,no,no,0.000
32a3b0b4da44e7b8a90ede02f83830c0,real,345,654,354,300,61.0,8.6,650,0.994,0.541,0.456,22.3,3,no,no,0.000
32aa6499429856254de895292816f1e2,real,317,324,324,0,163.9,23.4,308,0.951,1.000,0.009,46.3,6,no,no,0.000
32bfc4f03b486204258bffbbd7edf695,real,360,3017,353,2664,3177.6,24.6,2838,0.941,0.117,0.878,981.7,32,no,no,0.000
32fa81cb93e3229d724e556eeee8e33e,real,710,1915,711,1204,2293.6,20.9,1845,0.963,0.371,0.617,2029.2,10,no,no,0.000
3302d3e98bddae8dbf4eb824aaa52aa8,real,262,593,258,335,821.2,21.6,575,0.970,0.435,0.546,523.2,7,no,no,0.000
3326abc15bc60514f7fc481107b1a0c0,real,461,942,447,495,1657.3,24.9,892,0.947,0.475,0.506,841.0,12,no,no,0.000
3345b44293d3a184517ee4ccb37a549c,real,332,877,325,552,527.6,46.7,700,0.798,0.371,0.608,412.2,6,no,no,0.000
338256e9db5cebc4447d0b630660c58f,real,466,2082,469,1613,216.3,15.8,2046,0.983,0.225,0.769,52.1,8,no,no,0.000
33c5ae14424f48f3437518a256a55ef3,real,384,1094,377,717,149.9,26.1,1029,0.941,0.345,0.647,19.1,7,no,no,0.000
34173f44bed02a92bf8f65f3025a9be6,real,1443,3148,1462,1686,1996.8,11.5,3114,0.989,0.464,0.532,1000.7,10,yes,no,0.000
343d7735f93246baf50ed6def056bb46,real,945,4264,949,3315,3000.4,17.4,4207,0.987,0.223,0.775,1362.7,11,no,no,0.000
346c161fd4def3e9d3b71c6936c16bee,real,23,145,16,129,1129.5,39.1,133,0.917,0.110,0.855,712.5,7,no,no,0.000
353195c192b6725bf8882e37213d90ae,real,571,1141,569,572,3857.6,7.3,1129,0.989,0.499,0.487,2823.8,7,no,yes,0.000
35653674fa12a781d76deb2d17d39988,real,3227,4544,3382,1162,1347.7,7.0,4491,0.988,0.744,0.253,603.8,10,yes,no,0.000
35d5a9136fb49deadf8ee92be89f2212,real,911,2601,905,1696,2023.7,25.1,2458,0.946,0.348,0.643,603.6,16,no,no,0.000
363171de32c26b0a8b3ff21f94ba78a0,real,2270,5904,2480,3424,1329.1,19.0,5803,0.983,0.420,0.577,299.1,19,yes,no,0.000
367d4f24b6d6b2d63b02d68d8237ec06,real,204,4135,180,3955,759.5,17.0,4045,0.978,0.044,0.950,115.1,15,no,no,0.000
36fcea02fd8d3e3f551b5ba71caf3170,real,264,488,266,222,75.2,11.1,475,0.973,0.545,0.443,18.0,4,no,no,0.000
373fb39a6cd730db7632e88b2d43f7a5,real,590,1977,601,1376,5635.2,31.2,1846,0.934,0.304,0.689,2919.6,25,no,no,0.000
379f813a181d11691dd1d1bbd15f96b5,real,3113,5917,3322,2595,2057.0,15.0,5751,0.972,0.561,0.435,843.3,17,yes,no,0.000
37a993ba8ebfe965e740629fa23902b9,real,232,540,221,319,103.5,21.7,517,0.957,0.409,0.574,13.9,5,no,no,0.000
38293e1d0bd33a6cc0ef30e3dfc1ca62,real,1760,3073,1917,1156,864.0,11.2,3050,0.993,0.624,0.371,792.3,4,yes,no,0.000
38391d9eb2252ec50da3bb9b986c9fef,real,400,692,393,299,44.5,6.7,690,0.997,0.568,0.416,19.1,2,no,no,0.000
38468e098fa311e0287966be30a2b16e,real,818,2905,825,2080,4312.6,25.6,2748,0.946,0.284,0.709,1926.9,29,no,no,0.000
384db380e42402751c9191debaa1daec,real,98,576,84,492,1045.4,12.6,563,0.977,0.146,0.832,763.2,6,no,no,0.000
38b426a5085a21695d031d7470987874,real,834,2102,826,1276,1660.4,20.3,2027,0.964,0.393,0.598,823.0,13,no,no,0.000
38da808b6079cea8faa2c20aaad6c312,real,428,1624,426,1198,2700.9,61.0,1479,0.911,0.262,0.728,353.2,23,no,no,0.000
38fd41cb0227a3185951ff70115dde4f,real,362,594,362,232,81.8,12.2,586,0.987,0.609,0.365,31.1,4,no,no,0.000
3908e72bb3b83e6f2e4159c7bee7b039,real,274,404,268,136,43.6,18.6,391,0.968,0.663,0.307,8.3,2,no,no,0.000
399134aace3f87fa8ff5ec6d38ac29a2,real,342,721,340,381,726.6,28.8,676,0.938,0.472,0.513,494.3,8,no,no,0.000
39a92f7e8ad4f24b4ae4268f550309ca,real,321,1203,310,893,1034.2,21.1,1154,0.959,0.258,0.729,599.2,8,no,no,0.000
39a9ecffe9c38aa8664cff3f7cdc2ece,real,798,1936,811,1125,898.0,21.4,1900,0.981,0.419,0.578,431.8,8,no,no,0.000
39b47a889422f88050e8f211529ae870,real,336,1239,335,904,4189.8,25.5,1173,0.947,0.270,0.724,3058.8,19,no,no,0.000
39c6b5c62a55ad2691dccda834618ae2,real,2899,6774,3551,3223,600.8,16.1,6654,0.982,0.524,0.474,147.1,13,yes,no,0.000
39c6c167449dc88f4bb07b1a2128396b,real,1126,2040,1250,790,1026.5,6.9,2018,0.989,0.613,0.383,415.2,9,yes,no,0.000
39d023c1cc70a547af57f30947992c54,real,170,246,159,87,70.3,8.5,244,0.992,0.646,0.309,44.5,3,no,no,0.000
3a78c43e32dfd94330166a5f7ce4c4fc,real,413,880,419,461,233.0,23.3,838,0.952,0.476,0.517,78.7,6,no,no,0.000
3ac67f8278cb5c18ece1cd35e5b01343,real,1564,6024,1643,4381,3891.6,25.2,5619,0.933,0.273,0.725,1616.4,18,yes,no,0.000
3ad6c7e9bdc5c8e5580300dfc5ff846b,real,1358,4200,1370,2830,4538.6,23.4,4017,0.957,0.326,0.669,971.9,31,yes,no,0.000
3ae12268da2dccbfb508ddfee5596ec3,real,472,972,463,509,1079.6,8.3,960,0.988,0.476,0.508,445.6,9,no,no,0.000
3af733c55c728202bc257a70b8e274e3,real,2825,5431,2992,2439,1583.3,48.5,4935,0.909,0.551,0.445,630.9,16,yes,no,0.000
3afc35ea9d36c106cbaa043f90d9e261,real,1595,2998,1710,1288,270.8,10.8,2936,0.979,0.570,0.422,88.8,9,yes,no,0.000
3b359602ae35039bbc66459fd6cbc7f4,real,626,1347,621,726,3104.3,25.3,1263,0.938,0.461,0.523,1944.3,13,no,no,0.000
3b4c81d50212cce42f48581398b26c5e,real,258,620,252,368,183.4,15.7,599,0.966,0.406,0.568,79.3,5,no,no,0.000
3b5998e4dd0f1ca792cdf01f83b54f5d,real,784,2475,788,1687,4860.4,15.4,2399,0.969,0.318,0.674,1344.5,27,no,no,0.000
3b8ea35c120f0ab60a1678d283ed93b1,real,1187,2534,1278,1256,1596.9,12.4,2499,0.986,0.504,0.489,640.4,14,yes,no,0.000
3bb8d758141b1cad0abebf0c4bbd3f3d,real,1821,3468,2018,1450,1560.8,15.6,3370,0.972,0.582,0.416,479.2,14,yes,no,0.000
3bdaed0650d48b31113740d88abc0445,real,445,640,450,190,77.4,6.0,634,0.991,0.703,0.270,25.1,4,no,no,0.000
3be2690dbad713458e2caf5d525125bd,real,507,1158,522,636,1882.6,9.7,1126,0.972,0.451,0.536,477.6,13,no,no,0.000
3c52198ddad14cebce7399953adccd03,real,2019,3619,2134,1485,71.0,6.5,3604,0.996,0.590,0.405,16.8,3,yes,no,0.000
3c7e80aa1f050bf81702ab7344a25c5c,real,204,2188,195,1993,885.3,16.2,2123,0.970,0.089,0.902,380.5,12,no,no,0.000
3c87721d6b9c576b4b4c85ced395f9fe,real,363,1911,358,1553,3071.0,16.0,1872,0.980,0.187,0.802,1334.0,12,no,no,0.000
3ce88d4108e6da57b527e4546093c271,real,317,944,309,635,272.3,6.8,928,0.983,0.327,0.655,80.5,8,no,no,0.000
3d1488a03a3c6aa43e555e3b9fa62c53,real,295,916,282,634,4056.7,17.8,888,0.969,0.308,0.675,2952.9,9,no,no,0.000
3e49af6e93c9bc36a3280a184bd4a8e2,real,88,165,78,87,1685.5,15.7,160,0.970,0.473,0.479,1651.7,3,no,no,0.000
3e7bebd6c77d5cd3285989db73a5dc5d,real,1456,7670,1461,6209,2869.6,21.2,7326,0.955,0.190,0.807,1681.5,16,yes,no,0.000
3e9b3b5d4861eb6c44df4d8ed69c74da,real,155,236,146,90,94.3,11.3,229,0.970,0.619,0.331,33.1,3,no,no,0.000
3ef642f4da6ffc457da063bfa4e68e70,real,1057,2701,1222,1479,719.0,12.2,2609,0.966,0.452,0.541,274.9,10,yes,no,0.000
3efb79d8c568efaf0a1b90008abe57de,real,616,2338,612,1726,4718.9,51.0,1294,0.213,0.262,0.734,807.9,32,no,no,0.000
3f33eb8e5e20cdd965c98df1ac2e41d4,real,610,2007,752,1255,1577.2,23.9,1909,0.952,0.375,0.617,1359.6,11,no,no,0.000
3f4aa088e58199c56adf5631d1c16c2e,real,196,370,189,181,72.7,13.7,360,0.973,0.511,0.468,17.8,4,no,no,0.000
3f8b3d5f76865b429a37fb7a9813c3e2,real,1099,4093,1155,2938,3989.2,26.8,3661,0.894,0.282,0.714,1217.1,27,yes,no,0.000
3f99dc77a62ed4b68a855af0c62231a7,real,183,353,172,181,80.9,12.8,349,0.989,0.487,0.467,26.4,4,no,no,0.000
3f9e05e7b38f6f8a37edaecf0ce7159f,real,405,1289,401,888,537.2,12.0,1260,0.978,0.311,0.680,334.9,8,no,no,0.000
4045e381c2b410ecc9399f5d9c58ee4c,real,628,1946,619,1327,738.5,21.4,1889,0.971,0.318,0.674,241.4,14,no,no,0.000
406c6c79dc55384071fd016eba640137,real,272,1295,266,1029,820.5,20.2,1249,0.964,0.205,0.782,218.8,14,no,no,0.000
40aafd6e96b6de1418a0509afe307a57,real,3273,7672,3450,4222,5182.4,11.8,7513,0.979,0.450,0.548,1096.3,32,yes,no,0.000
40cca9b4f637993583712ca48fe20739,real,192,789,191,598,886.9,23.5,758,0.961,0.242,0.755,444.6,10,no,no,0.000
41191d1042c82c2d0f8c6f999bd6c74d,real,340,1062,331,731,1959.4,30.1,977,0.920,0.312,0.669,1139.5,9,no,no,0.000
41291ba6115fd8fa08d10e4370427b63,real,3472,7891,3554,4337,4100.2,19.0,7716,0.978,0.450,0.547,1700.8,20,yes,no,0.000
412b6b576823a5d5124a2a93bcbeb0a4,real,420,1328,422,906,1675.4,21.3,1278,0.962,0.318,0.681,725.7,11,no,no,0.000
41c5701ee3739588227eff62b819b6d6,real,376,822,368,454,479.5,8.8,809,0.984,0.448,0.534,272.7,5,no,no,0.000
4223d32772fbfae43028643cfac964c7,real,814,4198,803,3395,774.1,50.6,2955,0.704,0.191,0.803,111.1,28,no,no,0.000
42bfaadae1a254c48869e7629068a450,real,303,508,297,211,55.1,17.4,496,0.976,0.585,0.388,11.0,3,no,no,0.000
4317bc0daa181d5cf5884708daab411b,real,1142,3563,1214,2349,1054.3,18.7,3460,0.972,0.341,0.655,107.6,27,yes,no,0.000
4325ca88c3f02d9f45151096547fa001,real,258,1343,270,1073,361.1,47.1,1223,0.911,0.201,0.797,32.2,16,no,no,0.000
43494791679d67db4b492adac9d43033,real,547,3170,561,2609,2127.0,19.4,3056,0.964,0.177,0.820,1260.6,19,no,no,0.000
4365beaa252ea4f2f04c6bc83b46c0e1,real,1210,2971,1245,1726,2673.2,20.4,2867,0.965,0.419,0.575,1373.5,22,yes,no,0.000
43c26e63246041cc273990d902307216,real,765,2370,786,1584,5747.3,52.9,2030,0.857,0.332,0.659,508.9,61,no,no,0.000
43f6ff2fca6db21f2d1bb87cb0bed1d8,real,859,2040,944,1096,358.0,13.8,1971,0.966,0.463,0.530,118.2,8,no,no,0.000
43f7c09b0e9df6ff6c757927d00d9b8e,real,731,747,747,0,121.7,11.4,741,0.992,1.000,0.005,62.4,4,no,no,0.000
4411e18bbe9432b43441c9f33ccd0876,real,467,1611,462,1149,5455.6,608.2,1348,0.837,0.287,0.703,1399.5,29,no,no,0.000
44183c9d5cf5f6ca95db8eca8660b613,real,243,364,234,130,87.3,38.1,339,0.931,0.643,0.332,8.6,4,no,no,0.000
44252796f27fa0869ffe7570ce063178,real,310,773,297,476,537.5,11.9,756,0.978,0.384,0.596,458.3,5,no,no,0.000
442cb4846f7a92ea85ea9c17f603649a,real,1267,2050,1323,727,1753.3,6.7,2023,0.987,0.645,0.346,843.0,8,yes,no,0.000
44359ccc84dbfc84a6b00eb445c8e9ff,real,691,2225,689,1536,4458.0,140.6,1999,0.898,0.310,0.680,1056.5,70,no,no,0.000
449b5845b3cc5467c1573ab731a971aa,real,427,1027,427,600,1408.6,16.6,994,0.968,0.416,0.570,721.9,10,no,no,0.000
44f87d63b9eed817cde20a4b0371d5ea,real,24,385,18,367,258.8,20.0,374,0.971,0.047,0.940,145.5,5,no,no,0.000
451b5b1e542508da05de01e39e78232c,real,572,1391,567,824,806.4,59.4,1259,0.905,0.408,0.579,132.1,17,no,no,0.000
454fc4a82fd04e1a6dc77286c4cb4b16,real,492,646,497,149,61.7,4.4,640,0.991,0.769,0.211,19.0,3,no,no,0.000
455e20d6967f424ade714f30f32bd55c,real,37,276,30,246,118.3,13.6,269,0.975,0.109,0.873,44.5,4,no,no,0.000
456c6c8bf93e94ee04fafbefcc54f625,real,869,2093,908,1185,3427.5,36.1,1343,0.645,0.434,0.559,1107.4,18,no,no,0.000
45a401b43c9c7c176ef8b7e97642dc6d,real,820,1738,814,924,1865.3,29.3,1628,0.937,0.468,0.520,644.6,18,no,no,0.000
45a925448145c24aacce9560baaa5e0e,real,1210,3836,1253,2583,1895.1,10.1,3799,0.990,0.327,0.668,1273.6,16,yes,no,0.000
45adacd5d2872f3a5fd921f941aa2da8,real,1355,2454,1439,1015,1565.0,10.9,2429,0.990,0.586,0.410,804.1,9,yes,no,0.000
45b14e7a7cd18429679029d5ce949efb,real,1719,3309,2042,1267,1301.7,8.6,3235,0.978,0.617,0.377,501.1,19,yes,no,0.000
4609998338faa1bf915bf03a78189a5f,real,726,1966,738,1228,2016.0,218.2,1591,0.809,0.375,0.621,507.9,34,no,no,0.000
46171e977da095bc00778c266c96078b,real,58,8839,38,8801,3502.6,25.1,8323,0.942,0.004,0.993,338.1,49,no,no,0.000
4628165a82ff4660f08767c20e870c36,real,45,401,40,361,626.6,23.4,382,0.953,0.100,0.870,302.3,11,no,no,0.000
462a3bb9c4583a1784b55847ffba16b4,real,1098,1800,1270,530,722.7,22.9,1726,0.959,0.706,0.286,191.7,19,yes,no,0.000
463d4f1cc73ab40bbb9efb16b5949172,real,3362,8045,3507,4538,4459.3,24.3,7642,0.950,0.436,0.561,925.6,44,yes,no,0.000
467279672fd755e8abeba411d17e7989,real,386,735,382,353,66.0,16.0,719,0.978,0.520,0.468,11.2,3,no,no,0.000
469e54b1caff2be6e8bd25ff1c2600ad,real,647,1372,648,724,106.8,16.8,1346,0.981,0.472,0.518,18.6,5,no,no,0.000
